ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3026474,Bing,,4,2020-12-20 01:20:00,2020-12-20 02:37:00,34.053057,-84.289931,34.057087,-84.280041,0.631,Incident on GA-400 NB near HAYNES BRIDGE RD Road closed. Take alternate route.,,GA-400 N,R,Alpharetta,Fulton,GA,30009,US,US/Eastern,KPDK,2020-12-20 00:53:00,44.0,44.0,65.0,29.1,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3026508,Bing,,4,2020-12-04 01:58:17,2020-12-04 03:36:39,39.360698,-76.477686,39.375308,-76.452396,1.686,Incident on I-95 NB near EXIT 67 Road closed. Take alternate route.,,I-95 N,R,Rosedale,Baltimore County,MD,21237,US,US/Eastern,KMTN,2020-12-04 01:55:00,45.0,45.0,76.0,30.15,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3026733,Bing,,4,2020-12-10 00:51:00,2020-12-10 02:46:41,40.453816,-76.141873,40.469756,-76.149613,1.174,Crash on PA 183 both directions between NEW SCHAEFFERTOWN RD and MAIN ST OLD 22. All lanes closed.,7369.0, Bernville Rd,R,Bernville,Berks,PA,19506-8621,US,US/Eastern,KRDG,2020-12-10 00:54:00,41.0,36.0,70.0,29.53,10.0,W,8.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3026820,Bing,,4,2020-12-03 03:06:15,2020-12-03 05:45:16,41.651948,-93.516086,41.640878,-93.508366,0.862,Incident on US-65 SB near COUNTY HWY-S27 Road closed. Take alternate route.,,US-65 S,R,Des Moines,Polk,IA,50317,US,US/Central,KIKV,2020-12-03 03:15:00,23.0,15.0,93.0,29.32,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3027423,Bing,,4,2020-12-11 17:37:00,2020-12-11 20:24:26,40.328274,-77.365252,40.281026,-77.418612,4.308,Crash on PA 233 both directions between STATE FOREST RD and LAUREL RUN RD. All lanes closed.,1018.0, Sheaffers Valley Rd,R,Landisburg,Perry,PA,17040-8015,US,US/Eastern,KCXY,2020-12-11 17:56:00,45.0,45.0,71.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3027929,Bing,,4,2020-12-10 23:37:05,2020-12-11 01:18:34,39.682199,-74.985782,39.682621,-74.986121,0.034,Incident on US-322 WB near NJ-42 Road closed. Take alternate route.,618.0, S Black Horse Pike,L,Williamstown,Gloucester,NJ,08094,US,US/Eastern,KPHL,2020-12-10 23:54:00,35.0,35.0,85.0,30.23,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3028450,Bing,,4,2020-12-10 16:33:00,2020-12-10 20:18:00,35.397198,-77.354057,35.404289,-77.358818,0.559,Incident on GUM SWAMP RD WB near NEUHOFF LN Road closed. Take alternate route.,1998.0, Neuhoff Ln,R,Ayden,Pitt,NC,28513-8612,US,US/Eastern,KPGV,2020-12-10 16:35:00,57.0,57.0,48.0,30.16,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3028518,Bing,,4,2020-12-02 08:15:00,2020-12-02 10:00:00,31.755949,-85.81806,31.778529,-85.81902,1.561,Incident on AL-93 NB near MM 4 Road closed. Take alternate route.,2.0, County Road 5511,L,Troy,Pike,AL,36081,US,US/Central,KTOI,2020-12-02 07:53:00,32.0,32.0,85.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3028759,Bing,,4,2020-12-18 20:41:00,2020-12-18 22:05:55,39.768801,-105.447882,39.750581,-105.398982,2.886,Incident on CO-119 SB near US-6 Road closed. Take alternate route.,6944.0, Clear Creek Street,L,Golden,Gilpin,CO,80403,US,US/Mountain,KBDU,2020-12-18 20:35:00,27.0,20.0,86.0,24.81,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3028839,Bing,,4,2020-12-23 00:59:17,2020-12-23 05:26:09,37.650108,-97.400226,37.629906,-97.386426,1.587,I-235 S is closed from US-400/US-54/W Kellogg Dr/Exit 7 (I-235) to West St/Exit 4 (I-235) due to accident.,,I-235 S,R,Wichita,Sedgwick,KS,67209,US,US/Central,KICT,2020-12-23 00:53:00,57.0,57.0,69.0,28.11,10.0,SSW,32.0,0.0,Mostly Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3028955,Bing,,4,2020-12-25 03:46:00,2020-12-25 05:09:00,33.680616,-84.061943,33.685546,-84.065363,0.393,Incident on I-20 WB near SIGMAN RD Road closed. Take alternate route.,,GA-12 W,R,Conyers,Rockdale,GA,30012,US,US/Eastern,K9A1,2020-12-25 03:56:00,,,,28.76,10.0,W,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3029084,Bing,,4,2020-12-02 21:56:48,2020-12-02 23:36:49,40.388942,-91.92674,40.388732,-91.926632,0.016,Incident on MO-A near MO-W Road closed. Take alternate route.,158.0, S Main St,L,Wyaconda,Clark,MO,63474,US,US/Central,KEOK,2020-12-02 21:55:00,27.0,27.0,80.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night

A-3029135,Bing,,4,2020-12-16 18:07:00,2020-12-16 20:13:00,35.4277,-81.226614,35.430359,-81.228424,0.21,South of Lincolnton / Both Directions. Road closed with detour due to accident involving power pole/lines.,,Long Shoals Rd,R,Lincolnton,Lincoln,NC,28092,US,US/Eastern,KIPJ,2020-12-16 18:15:00,37.0,37.0,100.0,28.94,7.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3029142,Bing,,4,2020-12-04 03:10:00,2020-12-04 07:26:56,40.353609,-76.374646,40.360299,-76.359046,0.942,Crash on US 422 both directions between NARROWS DR and PRESCOTT DR. All lanes closed.,,East St,R,Lebanon,Lebanon,PA,17042,US,US/Eastern,KMUI,2020-12-04 06:57:00,39.0,39.0,61.0,29.54,10.0,VAR,2.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3029169,Bing,,4,2020-12-16 18:05:18,2020-12-16 20:04:48,35.521062,-90.418649,35.519732,-90.406779,0.674,Incident on I-555 SB near EXIT 13 Road closed. Take alternate route.,,I-555 S,R,Marked Tree,Poinsett,AR,72365,US,US/Central,KJBR,2020-12-16 17:53:00,36.0,31.0,62.0,29.8,10.0,NW,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3029244,Bing,,4,2020-12-03 02:56:00,2020-12-03 05:06:40,40.846213,-73.909599,40.847806,-73.907469,0.157,Closed road from I-95/US-1/Cross Bronx Expy (Grand Concourse) to E Tremont Ave (Grand Concourse) due to accident.,,Grand Concourse,R,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2020-12-03 02:51:00,40.0,33.0,53.0,30.14,10.0,W,12.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3029259,Bing,,4,2020-12-20 16:06:00,2020-12-20 17:51:00,30.53873,-87.552019,30.538716,-87.543365,0.515,Incident on US-90 EB near MM 70 Road closed. Take alternate route.,21412.0, Merchant Ln,R,Robertsdale,Baldwin,AL,36567-2750,US,US/Central,KNBJ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3029338,Bing,,4,2020-12-06 06:45:00,2020-12-06 09:42:32,36.63905,-79.487633,36.645178,-79.484157,0.465,On Rt. 863 in the County of Pittsylvania in the vicinity of Mount Cross Rd; Rt. 750N/S (Pittsylvania County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,3599.0, Laniers Mill Rd,R,Danville,Pittsylvania,VA,24540,US,US/Eastern,KDAN,2020-12-06 06:53:00,32.0,32.0,79.0,29.4,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3029800,Bing,,4,2020-12-08 00:19:00,2020-12-08 04:45:00,32.584697,-83.38635,32.58323,-83.388083,0.143,Incident on GA-96 WB near GA-358 Road closed. Take alternate route.,8058.0, GA Highway 96 W,L,Jeffersonville,Twiggs,GA,31044-7005,US,US/Eastern,KWRB,2020-12-08 00:56:00,33.0,27.0,78.0,29.71,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3029949,Bing,,4,2020-12-17 20:32:00,2020-12-17 23:20:40,47.009924,-113.060514,47.012469,-113.065154,0.281,Incident on MT-200 WB near THOMPSON FALLS Road closed. Take alternate route.,4898.0, State Highway 200,L,Ovando,Powell,MT,59854,US,US/Mountain,K3DU,2020-12-17 20:53:00,34.0,34.0,79.0,26.61,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3030063,Bing,,4,2020-12-01 04:35:00,2020-12-01 09:00:00,36.270618,-77.70696,36.265578,-77.709472,0.375,Near Enfield / Both Directions. The road is closed near NC-561.,,NC Highway 561,R,Enfield,Halifax,NC,27823,US,US/Eastern,KIXA,2020-12-01 04:35:00,41.0,35.0,81.0,29.55,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3030148,Bing,,4,2020-12-03 10:24:51,2020-12-03 15:09:00,45.421504,-123.136273,45.417879,-123.134765,0.261,Incident on OR-47 EB near MP 27 Road closed. Take alternate route.,28498.0, Highway 47,R,Gaston,Yamhill,OR,97119,US,US/Pacific,KHIO,2020-12-03 10:53:00,42.0,42.0,76.0,30.12,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3030281,Bing,,4,2020-12-16 14:40:00,2020-12-17 15:47:01,39.680888,-105.894316,39.681122,-105.891133,0.17,Construction on US-6 EB near LOVELAND Road closed. Take alternate route.,29831.0, US Highway 6,R,Silver Plume,Clear Creek,CO,80476,US,US/Mountain,K0CO,2020-12-16 14:50:00,19.0,7.0,63.0,20.73,10.0,NW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3030546,Bing,,4,2020-12-24 04:27:29,2020-12-24 09:40:03,40.853937,-74.174312,40.874877,-74.166392,1.505,Incident on GARDEN STATE PKWY NB near NJ-3 Road closed. Take alternate route.,,Garden State Pkwy N,R,Clifton,Passaic,NJ,07012,US,US/Eastern,KTEB,2020-12-24 04:51:00,39.0,39.0,82.0,30.2,10.0,N,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3030684,Bing,,4,2020-12-27 16:04:30,2020-12-27 18:26:32,30.418814,-82.900053,30.317134,-82.807133,8.947,Incident on I-75 SB near MM 445 Road closed. Take alternate route.,,I-75 S,R,Jasper,Hamilton,FL,32052,US,US/Eastern,KVLD,2020-12-27 15:53:00,60.0,60.0,24.0,29.97,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3030964,Bing,,4,2020-12-25 13:59:00,2020-12-25 15:20:18,28.62757,-81.387029,28.61397,-81.386909,0.94,Incident on I-4 WB near MM 89 Road closed. Take alternate route.,,I-4 W,R,Maitland,Orange,FL,32751,US,US/Eastern,KORL,2020-12-25 13:53:00,52.0,52.0,38.0,30.01,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3031000,Bing,,4,2020-12-13 10:54:00,2020-12-13 14:45:00,33.71215,-84.220682,33.714098,-84.235958,0.888,Incident on I-20 WB near I-285 Road closed. Take alternate route.,,GA-402 W,R,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2020-12-13 10:52:00,55.0,55.0,83.0,29.06,7.0,WNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3031071,Bing,,4,2020-12-15 07:47:00,2020-12-16 08:36:15,39.746314,-105.39825,39.742334,-105.42941,1.678,Construction on US-6 WB near CLEAR CRK Road closed. Take alternate route.,,US Highway 6,R,Evergreen,Clear Creek,CO,80439,US,US/Mountain,K0CO,2020-12-15 07:53:00,6.0,-4.0,73.0,20.62,8.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3031118,Bing,,4,2020-12-03 13:46:00,2020-12-03 20:45:00,33.151746,-84.853609,33.156883,-84.857334,0.415,Incident on GA-100 WB near GREENVILLE RD Road closed. Take alternate route.,8198.0, Keith Rd,R,Hogansville,Meriwether,GA,30230,US,US/Eastern,KCCO,2020-12-03 13:55:00,57.0,57.0,29.0,29.21,10.0,SSE,9.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3031264,Bing,,4,2020-12-23 06:12:00,2020-12-23 08:15:54,31.733593,-106.26756,31.713253,-106.273785,1.452,TX-375 Loop S is closed from Vista Del Sol Dr (TX-375 Loop/Joe Battle Blvd) to I-10/Gateway Blvd (TX-375 Loop) due to accident.,,State Loop 375 N,R,El Paso,El Paso,TX,79936,US,US/Mountain,KELP,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3031381,Bing,,4,2020-12-24 05:26:49,2020-12-24 09:50:30,43.09856,-93.345948,43.0918,-93.343388,0.485,Incident on I-35 SB near COUNTY HWY-C25 Road closed. Take alternate route.,,IA-27 S,R,Clear Lake,Cerro Gordo,IA,50428,US,US/Central,KMCW,2020-12-24 05:53:00,-2.0,-25.0,66.0,28.57,10.0,NW,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3031486,Bing,,4,2020-12-30 18:44:15,2020-12-30 23:16:26,35.090245,-90.076821,35.079363,-90.057467,1.328,I-55 S is closed from S Pkwy (I-55) to S 3rd St (I-55) due to accident.,,I-55 S,R,Memphis,Shelby,TN,38109,US,US/Central,KMEM,2020-12-30 18:54:00,50.0,50.0,89.0,29.68,4.0,N,12.0,0.05,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3031660,Bing,,4,2020-12-04 03:59:00,2020-12-04 07:14:26,29.542877,-81.802175,29.543084,-81.804186,0.122,Incident on CR-310 near FLORIDA RD Road closed. Take alternate route.,432.0, County Road 310,R,Palatka,Putnam,FL,32177-9467,US,US/Eastern,K42J,2020-12-04 03:53:00,56.0,56.0,100.0,30.01,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3031952,Bing,,4,2020-12-03 23:33:00,2020-12-04 01:45:00,33.697503,-84.415522,33.697863,-84.420972,0.314,Incident on GA-166 WB near SYLVAN RD SW Road closed. Take alternate route.,,Arthur Langford Pkwy W,R,Atlanta,Fulton,GA,30310,US,US/Eastern,KATL,2020-12-03 23:52:00,49.0,47.0,56.0,29.11,10.0,SE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3031991,Bing,,4,2020-12-10 05:46:38,2020-12-10 08:46:41,34.311751,-117.476345,34.311901,-117.473765,0.148,Incident on CA-138 EB near I-15 Road closed. Take alternate route.,,US Highway 138,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2020-12-10 05:40:00,43.0,43.0,44.0,28.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3032296,Bing,,4,2020-12-18 14:54:00,2020-12-18 23:04:52,40.406738,-74.709252,40.407848,-74.702492,0.364,Incident on CR-518 EB near HOLLOW RD Road closed. Take alternate route.,,Van Zandt Rd,R,Skillman,Somerset,NJ,08558,US,US/Eastern,KTTN,2020-12-18 14:53:00,35.0,27.0,54.0,30.04,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3032444,Bing,,4,2020-12-03 19:30:34,2020-12-03 23:53:00,35.639493,-78.833289,35.636858,-78.830666,0.234,Near Holly Springs / Both Directions. The road is closed near S. Main Street.,1298.0, S Main St,L,Holly Springs,Wake,NC,27540-8906,US,US/Eastern,KTTA,2020-12-03 19:35:00,39.0,39.0,71.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3032620,Bing,,4,2020-12-17 22:30:00,2020-12-18 04:11:50,41.466497,-78.565876,41.538156,-78.612613,5.51,Crash on ST MARYS RD / SR 1001 SH / ST MARYS ST / WINDFALL RD / GLEN HAZEL RD both directions between TAFT RD and GLEN HAZEL RD. All lanes closed.,101.0, Taft Rd,R,Saint Marys,Elk,PA,15857-3439,US,US/Eastern,KDUJ,2020-12-17 22:27:00,28.0,22.0,88.0,28.16,5.0,W,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3032785,Bing,,4,2020-12-27 21:45:00,2020-12-28 00:55:56,38.978461,-76.321787,38.978366,-76.321393,0.022,MD 8 NORTH AT BLUE STAR MEMORIAL HWY,,Romancoke Rd,R,Stevensville,Queen Anne's,MD,21666,US,US/Eastern,KW29,2020-12-27 21:54:00,38.0,31.0,76.0,30.3,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3032991,Bing,,4,2020-12-04 16:45:30,2020-12-17 10:55:14,39.935162,-75.253691,39.936102,-75.254394,0.075,Closed road from Redwood Ave to Baily Rd due to accident.,701.0, Redwood Ave,L,Lansdowne,Delaware,PA,19050-3325,US,US/Eastern,KPHL,2020-12-04 16:54:00,45.0,45.0,90.0,29.97,8.0,E,3.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3033224,Bing,,4,2020-12-22 05:32:00,2020-12-22 09:12:36,39.936107,-77.031551,39.937797,-77.017361,0.761,Crash on PA 234 both directions between HOOVER SCHOOL RD and POSSOM HOLLOW RD. All lanes closed.,2972.0, E Berlin Rd,L,East Berlin,Adams,PA,17316-9536,US,US/Eastern,KTHV,2020-12-22 05:53:00,39.0,35.0,73.0,29.24,10.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3033435,Bing,,4,2020-12-07 12:24:00,2020-12-07 15:00:10,40.32563,-79.792877,40.331429,-79.80025,0.558,Crash on FOSTER RD / STATE ST / LINCOLN WY both directions between STEWARTSVILLE HOLLOW RD and WHITE OAK BORO ST DEPT. All lanes closed.,2599.0, Lincoln Way,L,White Oak,Allegheny,PA,15131-2801,US,US/Eastern,KAGC,2020-12-07 12:53:00,30.0,22.0,69.0,28.51,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3033502,Bing,,4,2020-12-16 23:04:00,2020-12-17 01:55:37,40.989629,-78.163286,41.022679,-78.349173,9.958,Multi vehicle crash on I-80 westbound between Exit 133: PA 53 - PHILIPSBURG/KYLERTOWN and Exit 123: PA 970 - WOODLAND/SHAWVILLE. All lanes closed.,,I-80 W,R,Morrisdale,Clearfield,PA,16858,US,US/Eastern,KFIG,2020-12-16 22:54:00,23.0,15.0,88.0,28.26,0.25,NE,7.0,0.31,Heavy Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3033518,Bing,,4,2020-12-17 21:24:30,2020-12-17 23:25:28,38.999243,-76.891862,39.003083,-76.895122,0.318,MD 201 NORTH/SOUTH AT CAPITAL BELTWAY,,Capital Beltway N,R,Greenbelt,Prince George's,MD,20770,US,US/Eastern,KCGS,2020-12-17 21:15:00,29.0,29.0,91.0,30.1,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3033552,Bing,,4,2020-12-07 05:32:30,2020-12-07 08:15:08,38.073748,-76.778863,38.073398,-76.778485,0.032,On VA-3 in the County of Westmoreland in the vicinity of VA-202E/W motorists can expect delays due to a vehicle crash. All East lanes are closed.,19166.0, Kings Hwy,R,Montross,Westmoreland,VA,22520,US,US/Eastern,KXSA,2020-12-07 05:35:00,35.0,35.0,74.0,29.73,10.0,N,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3033727,Bing,,4,2020-12-18 04:09:00,2020-12-19 00:45:00,47.444098,-122.073049,47.445004,-122.073347,0.064,Incident on WA-169 NB near MP 18 Road closed. Take alternate route.,17625.0, Renton Maple Valley Rd SE,R,Maple Valley,King,WA,98038-6215,US,US/Pacific,KRNT,2020-12-18 03:53:00,45.0,42.0,82.0,30.17,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night

A-3033919,Bing,,4,2020-12-02 17:15:00,2020-12-02 18:33:28,27.381324,-82.556671,27.380745,-82.556478,0.042,Incident on US-41 SB near UNIVERSITY PKWY Road closed. Take alternate route.,5399.0, N Tamiami Trl,L,Sarasota,Sarasota,FL,34234-2745,US,US/Eastern,KSRQ,2020-12-02 16:53:00,63.0,63.0,33.0,30.16,10.0,E,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3034459,Bing,,4,2020-12-03 03:06:15,2020-12-03 05:45:16,41.659995,-93.522824,41.655415,-93.518504,0.387,Incident on US-65 SB near COUNTY HWY-S27 Road closed. Take alternate route.,,US-65 S,R,Des Moines,Polk,IA,50317,US,US/Central,KIKV,2020-12-03 03:15:00,23.0,15.0,93.0,29.32,10.0,WNW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3034538,Bing,,4,2020-12-14 00:03:16,2020-12-15 00:48:17,43.973325,-116.916815,43.968205,-116.910475,0.474,Construction on I-84 EB near EXIT 3 Road closed. Take alternate route.,,I-84 E,R,Fruitland,Payette,ID,83619,US,US/Mountain,KONO,2020-12-14 00:53:00,31.0,31.0,85.0,27.84,9.0,WNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3034551,Bing,,4,2020-12-28 11:16:00,2020-12-28 12:55:34,33.979865,-117.370301,33.975445,-117.372311,0.326,Incident on CA-91 WB near 14TH ST Road closed. Take alternate route.,,CA-91 W,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2020-12-28 10:53:00,48.0,44.0,77.0,29.07,10.0,W,9.0,0.08,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
